title,url
"How do I fix NFT ""uploading"" error. NOK: Minting limit exceeded on polygon",https://stackoverflow.com/questions/71168797/how-do-i-fix-nft-uploading-error-nok-minting-limit-exceeded-on-polygon
opensea api issue Access denied,https://stackoverflow.com/questions/71168064/opensea-api-issue-access-denied
getting error when i deploy the NFT with ETH,https://stackoverflow.com/questions/71159017/getting-error-when-i-deploy-the-nft-with-eth
Create NFT with self-built smart contract or OpenSea,https://stackoverflow.com/questions/71155155/create-nft-with-self-built-smart-contract-or-opensea
Link NFT Collection to Opensea,https://stackoverflow.com/questions/71151176/link-nft-collection-to-opensea
XRPL4J - Error in signing NFTokenMint transaction,https://stackoverflow.com/questions/71149010/xrpl4j-error-in-signing-nftokenmint-transaction
How i can create more extended levels for NFT?,https://stackoverflow.com/questions/71145002/how-i-can-create-more-extended-levels-for-nft
Hardhat issue UNPREDICTABLE_GAS_LIMIT in a script within ethereum development of ERC-721,https://stackoverflow.com/questions/71129884/hardhat-issue-unpredictable-gas-limit-in-a-script-within-ethereum-development-of
Solidity NFT metadata loading issue,https://stackoverflow.com/questions/71121892/solidity-nft-metadata-loading-issue
Can we transfer nft token with admin access/ transfer access,https://stackoverflow.com/questions/71110375/can-we-transfer-nft-token-with-admin-access-transfer-access
how to detect wallet change in JS when i connect with Solflare extention,https://stackoverflow.com/questions/71088807/how-to-detect-wallet-change-in-js-when-i-connect-with-solflare-extention
"This version of µWS is not compatible with your Node.js build: Error: node-loader. while running ""truffle console""",https://stackoverflow.com/questions/71081725/this-version-of-%c2%b5ws-is-not-compatible-with-your-node-js-build-error-node-loade
ERC1155 NFT transfer using Ethers.js,https://stackoverflow.com/questions/71078115/erc1155-nft-transfer-using-ethers-js
"My ""Buy"" function in smart contract file keep making error",https://stackoverflow.com/questions/71063058/my-buy-function-in-smart-contract-file-keep-making-error
How to get list of meaningful name upon fetching minted NFTs list from Alchemy Api?,https://stackoverflow.com/questions/71061787/how-to-get-list-of-meaningful-name-upon-fetching-minted-nfts-list-from-alchemy-a
Webscraping ranked volume data from opensea stats pages,https://stackoverflow.com/questions/71041537/webscraping-ranked-volume-data-from-opensea-stats-pages
How to get a contract by a transaction uising web3j?,https://stackoverflow.com/questions/71038751/how-to-get-a-contract-by-a-transaction-uising-web3j
How to retrieve all addresses with their relevant tokenIds,https://stackoverflow.com/questions/71027923/how-to-retrieve-all-addresses-with-their-relevant-tokenids
Error while uploading (img+json) pairs on to Solana Devnet,https://stackoverflow.com/questions/71026269/error-while-uploading-imgjson-pairs-on-to-solana-devnet
How do I get a specific token balance from a user's wallet? Then set state based on that balance to create conditional renders?,https://stackoverflow.com/questions/71024073/how-do-i-get-a-specific-token-balance-from-a-users-wallet-then-set-state-based
Error in visual studio code whyle trying to upload NFTs to NFTPort,https://stackoverflow.com/questions/71023015/error-in-visual-studio-code-whyle-trying-to-upload-nfts-to-nftport
"Mint preproduced tokenurl(file size in range 42:50 Kb) , using svg to store full metadata on chain , Erc-721 , polygon (test & main network)",https://stackoverflow.com/questions/71022437/mint-preproduced-tokenurlfile-size-in-range-4250-kb-using-svg-to-store-full
Duplicated function in mint contract / solidity,https://stackoverflow.com/questions/71021003/duplicated-function-in-mint-contract-solidity
is two different ERC721 contract can mint same NFT,https://stackoverflow.com/questions/71016977/is-two-different-erc721-contract-can-mint-same-nft
Etherscan API: get the list of the Non-Fungible Token Transfers with API,https://stackoverflow.com/questions/71015962/etherscan-api-get-the-list-of-the-non-fungible-token-transfers-with-api
ERC1155 Creating NFT,https://stackoverflow.com/questions/70996012/erc1155-creating-nft
Smart Contract NFT how to add price by code to whole items in collection?,https://stackoverflow.com/questions/70988214/smart-contract-nft-how-to-add-price-by-code-to-whole-items-in-collection
Magic Eden recipient adress,https://stackoverflow.com/questions/70984325/magic-eden-recipient-adress
Bulk Minting NFTs with Hardhat on Polygon Mainnet not working on Testnet it is working fine,https://stackoverflow.com/questions/70975093/bulk-minting-nfts-with-hardhat-on-polygon-mainnet-not-working-on-testnet-it-is-w
solana-web3.js Invalid param: unrecognized Token program id,https://stackoverflow.com/questions/70966950/solana-web3-js-invalid-param-unrecognized-token-program-id
nft images not showing on testnets.opensea.io,https://stackoverflow.com/questions/70954913/nft-images-not-showing-on-testnets-opensea-io
Metaplex V2 CandyMachine failed to mint,https://stackoverflow.com/questions/70953893/metaplex-v2-candymachine-failed-to-mint
ERC721 Minted NFT not showing on Opensea.io testnet,https://stackoverflow.com/questions/70947724/erc721-minted-nft-not-showing-on-opensea-io-testnet
"Recurring Error on NFT Art generator script, index.js: DNA Exists",https://stackoverflow.com/questions/70947130/recurring-error-on-nft-art-generator-script-index-js-dna-exists
can't import module from solidity file to python file in brownie; ImportError: cannot import name 'AdvancedCollectible' from 'brownie',https://stackoverflow.com/questions/70943403/cant-import-module-from-solidity-file-to-python-file-in-brownie-importerror-c
Best plan of attack for digital certificates for proof of completion on EVM,https://stackoverflow.com/questions/70929408/best-plan-of-attack-for-digital-certificates-for-proof-of-completion-on-evm
How do add a generatiove IPFS file in HTML,https://stackoverflow.com/questions/70925749/how-do-add-a-generatiove-ipfs-file-in-html
Solana spl token transfer python,https://stackoverflow.com/questions/70923875/solana-spl-token-transfer-python
NFT_TRANSFER doesnt transfer token,https://stackoverflow.com/questions/70909621/nft-transfer-doesnt-transfer-token
How to reward NFT Holders based on some metadata?,https://stackoverflow.com/questions/70908674/how-to-reward-nft-holders-based-on-some-metadata
Is it possible to tell if a transaction involves an ERC721 token if the only information you have is the transaction address from Ethereum blockchain?,https://stackoverflow.com/questions/70903079/is-it-possible-to-tell-if-a-transaction-involves-an-erc721-token-if-the-only-inf
Create two different instances of ERC-721 in the same smart contract,https://stackoverflow.com/questions/70901349/create-two-different-instances-of-erc-721-in-the-same-smart-contract
Exclusive NFT per smart contract in SOLIDITY,https://stackoverflow.com/questions/70897461/exclusive-nft-per-smart-contract-in-solidity
ERC721 with payable function,https://stackoverflow.com/questions/70891611/erc721-with-payable-function
How to pass in arguments to a contract's constructor for initializing characters images and attributes,https://stackoverflow.com/questions/70886749/how-to-pass-in-arguments-to-a-contracts-constructor-for-initializing-characters
How get nft-tokens of a contract which are available in a wallet address by web3,https://stackoverflow.com/questions/70886097/how-get-nft-tokens-of-a-contract-which-are-available-in-a-wallet-address-by-web3
How to use nft.storage library in Angular 11 project,https://stackoverflow.com/questions/70866529/how-to-use-nft-storage-library-in-angular-11-project
"How to get URLs of NFT via connecting with Metamask (ethers,web3,truffle,etc)",https://stackoverflow.com/questions/70865022/how-to-get-urls-of-nft-via-connecting-with-metamask-ethers-web3-truffle-etc
Clarification on NFT digital assett file location,https://stackoverflow.com/questions/70861930/clarification-on-nft-digital-assett-file-location
How to integrate a MetaMask Wallet into your Website,https://stackoverflow.com/questions/70859619/how-to-integrate-a-metamask-wallet-into-your-website
Is it safe to use the first 22 characters of a NFT pubkey as a primary key for a DB,https://stackoverflow.com/questions/70849521/is-it-safe-to-use-the-first-22-characters-of-a-nft-pubkey-as-a-primary-key-for-a
How prevent my user to pay trxn fees through metamask,https://stackoverflow.com/questions/70849388/how-prevent-my-user-to-pay-trxn-fees-through-metamask
Is it possible to transfer minting authority of a Solana Token to another account using CLI?,https://stackoverflow.com/questions/70840774/is-it-possible-to-transfer-minting-authority-of-a-solana-token-to-another-accoun
How to check if NFT is in a specific wallet,https://stackoverflow.com/questions/70834541/how-to-check-if-nft-is-in-a-specific-wallet
Getting an error when trying to install Truffle on Windows Powershell,https://stackoverflow.com/questions/70828351/getting-an-error-when-trying-to-install-truffle-on-windows-powershell
"Buy NFT from wallet1 which has all minted nft to the user wallet connected with phantom, Javascript, Solana",https://stackoverflow.com/questions/70811644/buy-nft-from-wallet1-which-has-all-minted-nft-to-the-user-wallet-connected-with
Brownie compile ValueError: Invalid NPM block with OpenZeppelin,https://stackoverflow.com/questions/70807160/brownie-compile-valueerror-invalid-npm-block-with-openzeppelin
Why is Solidity Vscode Intellisense only working if i explicitly specify an Open Zeppelin contract,https://stackoverflow.com/questions/70798513/why-is-solidity-vscode-intellisense-only-working-if-i-explicitly-specify-an-open
How to force smart contract to accept ether when deployed on Polygon chain,https://stackoverflow.com/questions/70796942/how-to-force-smart-contract-to-accept-ether-when-deployed-on-polygon-chain
Is there a way to get all activity since Rarible's launch using their api?,https://stackoverflow.com/questions/70795485/is-there-a-way-to-get-all-activity-since-raribles-launch-using-their-api
How can I show the images immediately from opensea api when I stake or unstake in NFT staking website with moralis?,https://stackoverflow.com/questions/70779727/how-can-i-show-the-images-immediately-from-opensea-api-when-i-stake-or-unstake-i
Guarantee a contract can only receive one type of ERC721 nft,https://stackoverflow.com/questions/70775529/guarantee-a-contract-can-only-receive-one-type-of-erc721-nft
Minting NFTs in Solana. with rent pay per byte is size based on ledger metadata or NFT token size like image that will be sold,https://stackoverflow.com/questions/70772264/minting-nfts-in-solana-with-rent-pay-per-byte-is-size-based-on-ledger-metadata
Internal JSON-RPC error with MetaMask on Polygon Blockchain. `ERC721: transfer caller is not owner nor approved.`,https://stackoverflow.com/questions/70770785/internal-json-rpc-error-with-metamask-on-polygon-blockchain-erc721-transfer-c
How do I fix Enoent nft base on windows,https://stackoverflow.com/questions/70763721/how-do-i-fix-enoent-nft-base-on-windows
Can't randomize an order of files in VS code with node.js,https://stackoverflow.com/questions/70760295/cant-randomize-an-order-of-files-in-vs-code-with-node-js
Use external packages in eth-brownie?,https://stackoverflow.com/questions/70749072/use-external-packages-in-eth-brownie
HTTP API to get the image of an nft based on contract and NFT ID?,https://stackoverflow.com/questions/70748096/http-api-to-get-the-image-of-an-nft-based-on-contract-and-nft-id
Smart Contract on Polygon not showing proper cost?,https://stackoverflow.com/questions/70746090/smart-contract-on-polygon-not-showing-proper-cost
Lock transfer of erc721 NFT,https://stackoverflow.com/questions/70745661/lock-transfer-of-erc721-nft
How to transfer NFTs from Solana Wallet programmatically,https://stackoverflow.com/questions/70741947/how-to-transfer-nfts-from-solana-wallet-programmatically
Meta Mask - burn transaction,https://stackoverflow.com/questions/70736425/meta-mask-burn-transaction
How to mint NFT in Magic Eden by rpc or web3,https://stackoverflow.com/questions/70721961/how-to-mint-nft-in-magic-eden-by-rpc-or-web3
"What is the ""mint"" key referring to in Metaplex SDK JS's token burning function parameters?",https://stackoverflow.com/questions/70720648/what-is-the-mint-key-referring-to-in-metaplex-sdk-jss-token-burning-function
What is the difference between minting NFT's on Solana and Ethereum?,https://stackoverflow.com/questions/70715590/what-is-the-difference-between-minting-nfts-on-solana-and-ethereum
How Can a Owner Add a Function to Already Deployed Smart Contract,https://stackoverflow.com/questions/70710023/how-can-a-owner-add-a-function-to-already-deployed-smart-contract
How to mint NFT in Magic Eden by rpc or web3,https://stackoverflow.com/questions/70721961/how-to-mint-nft-in-magic-eden-by-rpc-or-web3
"What is the ""mint"" key referring to in Metaplex SDK JS's token burning function parameters?",https://stackoverflow.com/questions/70720648/what-is-the-mint-key-referring-to-in-metaplex-sdk-jss-token-burning-function
What is the difference between minting NFT's on Solana and Ethereum?,https://stackoverflow.com/questions/70715590/what-is-the-difference-between-minting-nfts-on-solana-and-ethereum
How Can a Owner Add a Function to Already Deployed Smart Contract,https://stackoverflow.com/questions/70710023/how-can-a-owner-add-a-function-to-already-deployed-smart-contract
Cannot show an image from Pinata IPFS in react,https://stackoverflow.com/questions/70708020/cannot-show-an-image-from-pinata-ipfs-in-react
Error: Cannot find module './candy-machine-cli.ts',https://stackoverflow.com/questions/70706327/error-cannot-find-module-candy-machine-cli-ts
"Burning Deployed ERC Tokens In an NFT Mint Function - Compiles, but Transaction Fails",https://stackoverflow.com/questions/70705439/burning-deployed-erc-tokens-in-an-nft-mint-function-compiles-but-transaction
How to get all CIDs from Pinata IPFS?,https://stackoverflow.com/questions/70704274/how-to-get-all-cids-from-pinata-ipfs
Creating generative audio mp3 files using Node.js,https://stackoverflow.com/questions/70701755/creating-generative-audio-mp3-files-using-node-js
"How to include ""Created by X"" information below the name of an OpenSea collection",https://stackoverflow.com/questions/70696764/how-to-include-created-by-x-information-below-the-name-of-an-opensea-collectio
"DelegateCall for multi transaction for minting, approving and putting on a marketplace of NFT",https://stackoverflow.com/questions/70693335/delegatecall-for-multi-transaction-for-minting-approving-and-putting-on-a-marke
"What is type (like ""object"") in ERC721 Metadata JSON schema",https://stackoverflow.com/questions/70690913/what-is-type-like-object-in-erc721-metadata-json-schema
How to display NFTs of Torus wallet?,https://stackoverflow.com/questions/70690702/how-to-display-nfts-of-torus-wallet
How to register name and log in my solana token on devnet,https://stackoverflow.com/questions/70670584/how-to-register-name-and-log-in-my-solana-token-on-devnet
"How to include ""Created by..."" information (e.g. on the OpenSea listing) on an NFT that you're minting programatically through a smart contract",https://stackoverflow.com/questions/70669842/how-to-include-created-by-information-e-g-on-the-opensea-listing-on-an-n
Is it possible to call a ERC20 function inside a ERC721 contract?,https://stackoverflow.com/questions/70666107/is-it-possible-to-call-a-erc20-function-inside-a-erc721-contract
How to verify polygon smart contract using truffle?,https://stackoverflow.com/questions/70663279/how-to-verify-polygon-smart-contract-using-truffle
Verify Opensea NFT ownership via API,https://stackoverflow.com/questions/70655143/verify-opensea-nft-ownership-via-api
How to connect a ERC-721 smart contract with another smart contract,https://stackoverflow.com/questions/70650791/how-to-connect-a-erc-721-smart-contract-with-another-smart-contract
What should I write in token decimal while importing NFT in Metamask,https://stackoverflow.com/questions/70647188/what-should-i-write-in-token-decimal-while-importing-nft-in-metamask
node utils\updatebaseUri.js,https://stackoverflow.com/questions/70644430/node-utils-updatebaseuri-js
Lazy Mint in OpenSea for ERC-1155,https://stackoverflow.com/questions/70639715/lazy-mint-in-opensea-for-erc-1155
Opensea listing through Opensea-js is not working,https://stackoverflow.com/questions/70633645/opensea-listing-through-opensea-js-is-not-working
Erc721 Smart Contract deployment pending on Remix,https://stackoverflow.com/questions/70623390/erc721-smart-contract-deployment-pending-on-remix
exchange own ERC20 token to another token in smart contract for Game,https://stackoverflow.com/questions/70623145/exchange-own-erc20-token-to-another-token-in-smart-contract-for-game
how to call a ERC20 contract fucntion inside ERC721 contract,https://stackoverflow.com/questions/70618106/how-to-call-a-erc20-contract-fucntion-inside-erc721-contract
Connecting NFTs to physical products by an NFC tag on the Solana blockchain with Dart / Flutter,https://stackoverflow.com/questions/70615306/connecting-nfts-to-physical-products-by-an-nfc-tag-on-the-solana-blockchain-with
Security in in-game NFT mint,https://stackoverflow.com/questions/70612616/security-in-in-game-nft-mint
How to find all NFTs minted from a v2 candy machine,https://stackoverflow.com/questions/70597753/how-to-find-all-nfts-minted-from-a-v2-candy-machine
Having better controls of NFT royalties on Elrond blockchain? [closed],https://stackoverflow.com/questions/70591216/having-better-controls-of-nft-royalties-on-elrond-blockchain
"OpenSea SDK - Unable to create sell listing for token from a factory-deployed contract, but no error messages?",https://stackoverflow.com/questions/70581807/opensea-sdk-unable-to-create-sell-listing-for-token-from-a-factory-deployed-co
MetaMask - RPC Error: Internal JSON-RPC error,https://stackoverflow.com/questions/70580881/metamask-rpc-error-internal-json-rpc-error
How to extract some data from a json file [closed],https://stackoverflow.com/questions/70556920/how-to-extract-some-data-from-a-json-file
How to display Metaplex NFT in React using @metaplex/js and programs.metadata.Metadata,https://stackoverflow.com/questions/70547003/how-to-display-metaplex-nft-in-react-using-metaplex-js-and-programs-metadata-me
"Instead change the require of index.js, to a dynamic import() which is available in all CommonJS modules",https://stackoverflow.com/questions/70541068/instead-change-the-require-of-index-js-to-a-dynamic-import-which-is-available
Why does event in NFT (ERC721) token gets address(0) as first argument?,https://stackoverflow.com/questions/70488829/why-does-event-in-nft-erc721-token-gets-address0-as-first-argument
error migrating contract with inheritance using truffle,https://stackoverflow.com/questions/70483592/error-migrating-contract-with-inheritance-using-truffle
Invalid address or ENS name,https://stackoverflow.com/questions/70481285/invalid-address-or-ens-name
NFT Marketplaces and Storage [closed],https://stackoverflow.com/questions/70464441/nft-marketplaces-and-storage
Polygon transaction working directly with Polygonscan and on Mumbai through frontend but not on Mainnet,https://stackoverflow.com/questions/70430703/polygon-transaction-working-directly-with-polygonscan-and-on-mumbai-through-fron
How to specify a date when the function will be available for calling?,https://stackoverflow.com/questions/70413532/how-to-specify-a-date-when-the-function-will-be-available-for-calling
Integrate with Ethereum smart contract using other person Signer on server-side (NodeJS),https://stackoverflow.com/questions/70383758/integrate-with-ethereum-smart-contract-using-other-person-signer-on-server-side
How to remove multiple lines (block of code) in multiple files in JS?,https://stackoverflow.com/questions/70352360/how-to-remove-multiple-lines-block-of-code-in-multiple-files-in-js
"Meaning of ""Minting an NFT"" and OpenSea.io question",https://stackoverflow.com/questions/70343384/meaning-of-minting-an-nft-and-opensea-io-question
Using Strings for uint256 not working with ERC721EnumerableUpgradeable,https://stackoverflow.com/questions/70341977/using-strings-for-uint256-not-working-with-erc721enumerableupgradeable
"Issues running ""yarn build"" while creating Solana NFTs",https://stackoverflow.com/questions/70328530/issues-running-yarn-build-while-creating-solana-nfts
How do I resolve this Hardhat CompilerError? (Stack too deep when compiling inline assembly),https://stackoverflow.com/questions/70310087/how-do-i-resolve-this-hardhat-compilererror-stack-too-deep-when-compiling-inli
Bad ATA account,https://stackoverflow.com/questions/70307078/bad-ata-account
Uploading metadata to IPFS using Pinata API for NFTs,https://stackoverflow.com/questions/70249699/uploading-metadata-to-ipfs-using-pinata-api-for-nfts
How can I implement chainlink vrf with giving reward to a RANDOM owner of my nft when someone mints it?,https://stackoverflow.com/questions/70246295/how-can-i-implement-chainlink-vrf-with-giving-reward-to-a-random-owner-of-my-nft
Error: Transaction reverted: function call failed to execute,https://stackoverflow.com/questions/70203931/error-transaction-reverted-function-call-failed-to-execute
How to random mint a static number of NFT?,https://stackoverflow.com/questions/70189765/how-to-random-mint-a-static-number-of-nft
How to display NFTs using Nextjs and Solidity,https://stackoverflow.com/questions/70180939/how-to-display-nfts-using-nextjs-and-solidity
How to check if transaction is NFT using Web3j?,https://stackoverflow.com/questions/70170849/how-to-check-if-transaction-is-nft-using-web3j
How do gasless fee transactions work on the polygon(matic) network?,https://stackoverflow.com/questions/70157507/how-do-gasless-fee-transactions-work-on-the-polygonmatic-network
Where is the owner of an nft is stored?,https://stackoverflow.com/questions/70148215/where-is-the-owner-of-an-nft-is-stored
Solidity throws UnhandledRejections detected after migration is finished,https://stackoverflow.com/questions/70142394/solidity-throws-unhandledrejections-detected-after-migration-is-finished
How much nfts can be transferd on 1 smart contract?,https://stackoverflow.com/questions/70139722/how-much-nfts-can-be-transferd-on-1-smart-contract
Cannot read properties of undefined (reading 'candyMachineAddress'),https://stackoverflow.com/questions/70129620/cannot-read-properties-of-undefined-reading-candymachineaddress
Opensea not generating preview for 3d model glb,https://stackoverflow.com/questions/70124838/opensea-not-generating-preview-for-3d-model-glb
NFTs minted but dont appear in OpenSea,https://stackoverflow.com/questions/70107337/nfts-minted-but-dont-appear-in-opensea
Cant resolve ipfs-car/blockstore/memory when importing nft.storage,https://stackoverflow.com/questions/70063600/cant-resolve-ipfs-car-blockstore-memory-when-importing-nft-storage
How to transfer ETH between IMX users without transferring a token,https://stackoverflow.com/questions/70063092/how-to-transfer-eth-between-imx-users-without-transferring-a-token
Solidity minting NFT images not in the sequence from first to last one,https://stackoverflow.com/questions/70058239/solidity-minting-nft-images-not-in-the-sequence-from-first-to-last-one
What are the valid image formats for Solana NFTs?,https://stackoverflow.com/questions/70051899/what-are-the-valid-image-formats-for-solana-nfts
Solidity - ERC1155 NFT minting - Gas estimation failed: execution reverted,https://stackoverflow.com/questions/70049614/solidity-erc1155-nft-minting-gas-estimation-failed-execution-reverted
Can I import NFT's metadata into a smart contract?,https://stackoverflow.com/questions/70043796/can-i-import-nfts-metadata-into-a-smart-contract
How to transfer ERC1155 token using web3js?,https://stackoverflow.com/questions/70036366/how-to-transfer-erc1155-token-using-web3js
"Solana, how to send a NFT (spl token) to another wallet using javascript/wallets",https://stackoverflow.com/questions/70024541/solana-how-to-send-a-nft-spl-token-to-another-wallet-using-javascript-wallets
AttributeError: partially initialized module 'cytoolz' has no attribute 'update_signature_registry' (most likely due to a circular import),https://stackoverflow.com/questions/70015779/attributeerror-partially-initialized-module-cytoolz-has-no-attribute-update
"Error: ENOENT, No such file or directory 'undefined'",https://stackoverflow.com/questions/70014669/error-enoent-no-such-file-or-directory-undefined
"MekaVerse NFT smart contract is using ECDSA, but I don't understand how it works",https://stackoverflow.com/questions/70005355/mekaverse-nft-smart-contract-is-using-ecdsa-but-i-dont-understand-how-it-works
Do I need to use approve method in ERC721?,https://stackoverflow.com/questions/70001835/do-i-need-to-use-approve-method-in-erc721
How to return true if x data exists in JSON or CSV from API on Wordpress website,https://stackoverflow.com/questions/69959312/how-to-return-true-if-x-data-exists-in-json-or-csv-from-api-on-wordpress-website
Update Metadata of Metaplex NFT,https://stackoverflow.com/questions/69956957/update-metadata-of-metaplex-nft
Is it possible that sell NFT-Token by ERC20 token which is created by me?,https://stackoverflow.com/questions/69952945/is-it-possible-that-sell-nft-token-by-erc20-token-which-is-created-by-me
Deployment to Ethereum Ropsten test net fails,https://stackoverflow.com/questions/69951441/deployment-to-ethereum-ropsten-test-net-fails
How to transfer an ERC721 token across networks,https://stackoverflow.com/questions/69911990/how-to-transfer-an-erc721-token-across-networks
Dapp react frontend code stop execution after transaction signed by metamask,https://stackoverflow.com/questions/69905546/dapp-react-frontend-code-stop-execution-after-transaction-signed-by-metamask
NFT smart contract where NFTs keep being added over time. Does every addition necessarily cost gas?,https://stackoverflow.com/questions/69876111/nft-smart-contract-where-nfts-keep-being-added-over-time-does-every-addition-ne
TypeError: Cannot read properties of undefined (reading 'path'),https://stackoverflow.com/questions/69860302/typeerror-cannot-read-properties-of-undefined-reading-path
why and when is setApprovalForAll called?,https://stackoverflow.com/questions/69854414/why-and-when-is-setapprovalforall-called
NFT Collection Ranking through Opensea API,https://stackoverflow.com/questions/69854369/nft-collection-ranking-through-opensea-api
Unhandled Rejection (TypeError): fs.createReadStream is not a function. Error at the time of image uploading to ipfs( pinata),https://stackoverflow.com/questions/69841275/unhandled-rejection-typeerror-fs-createreadstream-is-not-a-function-error-at
Resize image downloads for IPFS assets in CloudFlare,https://stackoverflow.com/questions/69812126/resize-image-downloads-for-ipfs-assets-in-cloudflare
Is using nonReentrant modifier with a payable function causes errors?,https://stackoverflow.com/questions/69783556/is-using-nonreentrant-modifier-with-a-payable-function-causes-errors
Split money on minting between more than one wallet solana metaplex & candymachine,https://stackoverflow.com/questions/69774365/split-money-on-minting-between-more-than-one-wallet-solana-metaplex-candymachi
MFT rule which filters packet by ip length,https://stackoverflow.com/questions/69727848/mft-rule-which-filters-packet-by-ip-length
Call nft_transfer using contract name on NEAR blockchain?,https://stackoverflow.com/questions/69723214/call-nft-transfer-using-contract-name-on-near-blockchain
Add Meta Data To Solana Token with @solana/web3.js,https://stackoverflow.com/questions/69701491/add-meta-data-to-solana-token-with-solana-web3-js
Can an NFT have metadata that updates based on smart contract variable values?,https://stackoverflow.com/questions/69625131/can-an-nft-have-metadata-that-updates-based-on-smart-contract-variable-values
How to set different whitelist price tiers in a ERC-721 contract?,https://stackoverflow.com/questions/69623419/how-to-set-different-whitelist-price-tiers-in-a-erc-721-contract
NFT: trying to run create_collectibles scripts throws execution reverted error : This is from Patrick Collins Youtube tutorial,https://stackoverflow.com/questions/69607470/nft-trying-to-run-create-collectibles-scripts-throws-execution-reverted-error
"Transaction complete, but NFT not transferred",https://stackoverflow.com/questions/69580545/transaction-complete-but-nft-not-transferred
'CERT_HAS_EXPIRED' error when accessing OpenSea API,https://stackoverflow.com/questions/69574668/cert-has-expired-error-when-accessing-opensea-api
Fetching somehow the owner address of a polygon network NFT in opensea?,https://stackoverflow.com/questions/69573940/fetching-somehow-the-owner-address-of-a-polygon-network-nft-in-opensea
"How to define name,symbol,uri,decimals for My NFT while using splToken.Token.createMint solana-web3 SDK?",https://stackoverflow.com/questions/69572252/how-to-define-name-symbol-uri-decimals-for-my-nft-while-using-spltoken-token-cre
Continuously listening to smart contract events,https://stackoverflow.com/questions/69541323/continuously-listening-to-smart-contract-events
Hardhat compile error with API_URL and Private Key import,https://stackoverflow.com/questions/69525606/hardhat-compile-error-with-api-url-and-private-key-import
Is there any way to fix hardhat Unable signature,https://stackoverflow.com/questions/69524658/is-there-any-way-to-fix-hardhat-unable-signature
Hardhat compile error with API_URL and Private Key import,https://stackoverflow.com/questions/69525606/hardhat-compile-error-with-api-url-and-private-key-import
Is there any way to fix hardhat Unable signature,https://stackoverflow.com/questions/69524658/is-there-any-way-to-fix-hardhat-unable-signature
Use p5js script for an NFT?,https://stackoverflow.com/questions/69488294/use-p5js-script-for-an-nft
How can I swap tokens by using Ethereum private network?,https://stackoverflow.com/questions/69482010/how-can-i-swap-tokens-by-using-ethereum-private-network
how can we use phantom wallet to mint NFT in solana without using minter account,https://stackoverflow.com/questions/69475970/how-can-we-use-phantom-wallet-to-mint-nft-in-solana-without-using-minter-account
read request to smart contract without ABI,https://stackoverflow.com/questions/69462645/read-request-to-smart-contract-without-abi
Java Script Random Number Generator Issue,https://stackoverflow.com/questions/69458961/java-script-random-number-generator-issue
What role does a nonce serve for an NFT issued on Elrond Network?,https://stackoverflow.com/questions/69454497/what-role-does-a-nonce-serve-for-an-nft-issued-on-elrond-network
"Is it possible to mint an NFT in Solana ""unrevealed"" and then reveal it later on?",https://stackoverflow.com/questions/69432445/is-it-possible-to-mint-an-nft-in-solana-unrevealed-and-then-reveal-it-later-on
[NodeJS]Get not repeated numbers from a range,https://stackoverflow.com/questions/69417491/nodejsget-not-repeated-numbers-from-a-range
How to set the Eth price with a transaction with web3js,https://stackoverflow.com/questions/69416142/how-to-set-the-eth-price-with-a-transaction-with-web3js
ERC-721 Smart contract is minting 2 NFTs at a time,https://stackoverflow.com/questions/69408191/erc-721-smart-contract-is-minting-2-nfts-at-a-time
Verify user is owner of an NFT via MetaMask connection? Make sure connected users public eth address is the same as of the NFT?,https://stackoverflow.com/questions/69395126/verify-user-is-owner-of-an-nft-via-metamask-connection-make-sure-connected-user
Find Floor Of Opensea NFT,https://stackoverflow.com/questions/69385475/find-floor-of-opensea-nft
"Why am I receiving ""creation of NFT errored: Internal JSON-RPC error. { ""code"": -32000, ""message"": ""execution reverted"" }"" in my remix.eth. code?",https://stackoverflow.com/questions/69366331/why-am-i-receiving-creation-of-nft-errored-internal-json-rpc-error-code
How to execute truffle commands through an API or a code?,https://stackoverflow.com/questions/69355762/how-to-execute-truffle-commands-through-an-api-or-a-code
"How is a NFT Token ID assigned to an object (e.g., picture, tweet, video, etc.)",https://stackoverflow.com/questions/69339123/how-is-a-nft-token-id-assigned-to-an-object-e-g-picture-tweet-video-etc
"Storing NFT metadata on IPFS with BaseURI, can I update the JSON dynamically for tokens when they are minted?",https://stackoverflow.com/questions/69333653/storing-nft-metadata-on-ipfs-with-baseuri-can-i-update-the-json-dynamically-for
Solana Metaplex Candy Machine `tokenMint` metadata is null,https://stackoverflow.com/questions/69331396/solana-metaplex-candy-machine-tokenmint-metadata-is-null
ERC-721: How to get all token ids?,https://stackoverflow.com/questions/69302924/erc-721-how-to-get-all-token-ids
ERC721: transfer caller is not owner nor approved,https://stackoverflow.com/questions/69302320/erc721-transfer-caller-is-not-owner-nor-approved
Programmatic Minting Process,https://stackoverflow.com/questions/69299918/programmatic-minting-process
DecoderFailure in cardano-cli,https://stackoverflow.com/questions/69274218/decoderfailure-in-cardano-cli
Buying Orders With Opensea-Js Silently Quitting,https://stackoverflow.com/questions/69262198/buying-orders-with-opensea-js-silently-quitting
Is it possible to integrate OpenSea SDK into Kotlin Android App?,https://stackoverflow.com/questions/69258552/is-it-possible-to-integrate-opensea-sdk-into-kotlin-android-app
